precio,m2,antiguedad,salas,dormitorios,renta_zona,poblacion_zona
557034.8999999999,279.31,6.81,8.0,5.0,82855.94,36954.34
366606.30000000005,231.24,3.98,7.0,3.0,89338.45,41264.91
313190.4,249.12,6.79,7.0,3.0,45990.12,41553.84
501988.19999999995,253.2,6.26,7.0,5.0,76801.5,48481.66
397758.30000000005,213.03,6.9,6.0,2.0,61606.92,40496.07
370813.19999999995,262.1,6.53,8.0,5.0,65428.31,33141.31
309228.0,226.8,6.4,6.0,2.0,56697.59,37973.36
482874.60000000003,228.2,5.64,7.0,2.0,92151.67,37067.68
387686.1,219.25,5.9,6.0,3.0,78555.93,29759.0
317309.4,261.41,5.34,8.0,5.0,72204.16,28943.16
230445.90000000002,165.11,7.69,4.0,2.0,51741.87,32730.93
454028.39999999997,233.89,7.61,7.0,4.0,71082.11,31327.52
428849.39999999997,240.88,6.62,7.0,4.0,71328.7,28053.02
413091.0,268.17,6.44,8.0,3.0,67150.06,39917.88
184410.3,204.19,4.68,6.0,2.0,59777.37,37836.52
234182.69999999998,244.5,5.96,7.0,5.0,62725.4,19750.69
256964.69999999998,234.71,5.95,7.0,4.0,65533.41,25002.19
496824.0,230.93,5.97,7.0,2.0,78293.7,47125.53
374974.19999999995,234.76,6.72,7.0,4.0,74371.34,33186.7
245238.0,219.98,6.92,6.0,2.0,56664.4,28364.29
297267.9,212.38,6.37,6.0,4.0,60058.91,33581.82
291624.0,275.42,5.81,8.0,4.0,63757.05,27244.44
404997.0,276.9,6.28,8.0,4.0,81026.61,24407.24
391062.6,247.91,6.08,7.0,3.0,83683.36,38399.84
178129.8,156.79,4.73,4.0,3.0,56103.92,41330.61
373175.69999999995,260.09,4.83,8.0,4.0,67454.21,49237.4
418756.80000000005,227.64,8.3,6.0,2.0,67631.24,24624.65
333694.19999999995,245.86,7.0,7.0,3.0,52988.03,37791.02
255003.0,211.21,6.61,6.0,2.0,59549.91,14906.25
279536.4,259.69,5.82,8.0,5.0,58832.5,30200.11
303342.30000000005,214.74,5.44,6.0,4.0,76717.37,34944.07
357132.6,173.72,5.33,5.0,3.0,73422.83,50997.65
274842.0,200.03,5.89,6.0,2.0,59128.32,45592.39
366613.5,261.21,5.34,8.0,6.0,65614.78,39353.68
369646.80000000005,236.06,7.06,7.0,2.0,68851.4,22121.55
195825.90000000002,239.47,6.45,7.0,2.0,43531.86,37388.85
365954.1,258.9,7.34,8.0,5.0,53763.53,32306.67
615296.7,280.64,8.49,8.0,5.0,68948.41,40078.54
407715.89999999997,260.38,6.21,8.0,3.0,70795.3,29887.45
392631.9,272.9,5.05,8.0,6.0,72443.69,31190.67
472199.69999999995,258.24,5.67,8.0,4.0,82781.65,39587.95
354894.30000000005,259.85,5.49,8.0,6.0,67428.64,40897.03
308958.6,227.61,5.59,6.0,2.0,65841.31,48253.28
325782.9,234.3,5.05,7.0,4.0,72257.51,33543.05
514005.30000000005,266.97,6.26,8.0,4.0,74243.75,40328.23
389285.69999999995,240.19,6.17,7.0,2.0,71758.59,42115.15
328815.9,236.94,6.67,7.0,3.0,67511.13,23162.55
576158.3999999999,286.47,7.28,8.0,4.0,71301.01,44869.51
310551.30000000005,218.2,8.12,6.0,2.0,55784.48,29304.17
365403.30000000005,244.25,6.71,7.0,6.0,66840.7,32705.95
332011.5,226.38,7.36,6.0,3.0,58098.05,43299.01
199493.69999999998,204.19,5.24,6.0,3.0,66252.14,33656.23
394838.69999999995,248.73,6.72,7.0,4.0,73226.2,30464.04
419628.0,230.89,6.32,7.0,4.0,70138.51,33434.11
227940.0,215.55,6.2,6.0,4.0,65041.69,14486.83
233071.80000000002,232.65,5.98,7.0,2.0,68167.08,13977.63
291578.69999999995,268.99,5.66,8.0,4.0,61300.75,29408.95
354027.6,234.24,6.58,7.0,3.0,65175.55,29829.06
360535.80000000005,230.07,6.04,7.0,2.0,79037.52,30037.99
477370.5,254.47,6.44,7.0,5.0,75985.8,50003.09
42908.100000000006,280.82,3.44,8.0,3.0,35963.33,24435.78
327342.9,204.79,6.17,6.0,3.0,65069.9,36778.29
374752.19999999995,243.2,6.27,7.0,3.0,60712.2,47783.3
600608.7,274.06,7.19,8.0,3.0,77456.19,45581.92
247362.30000000002,231.1,6.53,7.0,4.0,61370.32,20600.51
453458.10000000003,224.18,6.7,6.0,3.0,79863.29,35048.26
298277.4,278.77,6.15,8.0,6.0,57980.95,25053.97
403589.10000000003,204.75,7.4,6.0,2.0,63600.69,53539.2
349920.0,282.76,5.0,8.0,6.0,62113.52,29401.14
546294.3,237.1,7.09,7.0,4.0,82810.89,39779.65
307189.5,216.37,6.19,6.0,4.0,69380.84,25327.69
266815.80000000005,199.82,4.69,6.0,2.0,69632.04,34641.57
185021.40000000002,243.96,3.99,7.0,4.0,60377.61,29114.29
535278.3,253.2,6.65,7.0,6.0,82103.5,49015.28
315162.30000000005,245.31,6.82,7.0,5.0,49856.23,51528.84
416767.19999999995,237.16,6.76,7.0,2.0,68386.98,37894.65
427172.39999999997,270.28,6.4,8.0,5.0,78288.96,29197.34
320771.4,281.84,4.77,8.0,3.0,60762.47,46303.36
302356.80000000005,272.74,5.48,8.0,3.0,58913.3,45563.72
277303.80000000005,229.74,4.63,7.0,3.0,65580.06,48220.32
435993.60000000003,262.87,6.27,8.0,3.0,77021.42,27855.39
234796.80000000002,189.46,4.39,5.0,4.0,78276.57,21371.92
241106.69999999998,263.94,4.89,8.0,3.0,71336.15,25377.14
431962.80000000005,265.08,6.86,8.0,4.0,77528.12,23976.71
381261.0,266.96,6.62,8.0,6.0,68195.03,26921.6
404183.69999999995,257.36,4.3,7.0,5.0,70834.02,53490.13
655858.5,283.12,6.93,8.0,4.0,94670.05,39522.91
324746.1,231.02,7.4,7.0,2.0,48524.43,41554.07
510033.0,315.05,7.01,9.0,3.0,83403.45,26319.72
486930.30000000005,231.33,7.25,7.0,3.0,75219.1,37863.58
282992.69999999995,206.51,5.47,6.0,3.0,68145.92,39187.77
422905.19999999995,228.34,4.76,7.0,2.0,84913.98,46136.03
397944.60000000003,221.59,6.55,6.0,3.0,82336.99,37965.37
121393.20000000001,242.21,5.51,7.0,3.0,51962.16,17403.09
352996.5,224.12,5.96,6.0,4.0,57169.42,47966.92
190162.8,242.57,3.21,7.0,2.0,57925.04,43867.84
417075.30000000005,269.34,5.04,8.0,6.0,77905.83,29282.57
258341.40000000002,193.1,4.86,5.0,3.0,62714.55,41998.57
345369.9,234.94,4.46,7.0,3.0,64901.03,47452.39
205993.5,242.19,5.59,7.0,2.0,51156.74,25753.28
378504.6,255.74,6.95,7.0,6.0,63766.77,33036.2
398343.30000000005,254.9,6.68,7.0,6.0,61460.94,40814.93
401728.80000000005,226.11,7.02,6.0,3.0,61907.59,43828.95
296206.80000000005,245.91,4.67,7.0,6.0,72805.15,30874.7
415343.39999999997,290.59,5.59,9.0,5.0,66204.57,36185.05
350675.69999999995,186.39,6.35,5.0,3.0,74548.14,40444.19
456630.0,209.89,6.22,6.0,4.0,76453.79,51497.67
378112.5,193.84,6.19,5.0,3.0,79354.62,31568.9
257328.59999999998,175.33,5.36,5.0,3.0,70064.24,28122.23
337935.0,238.68,5.17,7.0,2.0,74559.72,29892.07
472225.5,237.31,5.91,7.0,2.0,82321.73,48616.26
140778.90000000002,221.13,6.12,6.0,2.0,43526.81,39760.21
334250.69999999995,238.38,6.07,7.0,4.0,71769.86,28173.39
537710.7,246.56,3.41,7.0,6.0,89056.92,60658.3
415152.60000000003,274.45,5.74,8.0,3.0,66418.43,45319.99
207395.40000000002,267.62,5.6,8.0,5.0,44439.87,37934.97
373521.0,307.14,5.92,9.0,5.0,69343.01,30113.83
666239.7,242.7,6.69,7.0,3.0,95997.67,47128.88
256444.5,236.99,4.84,7.0,2.0,62616.17,31010.22
627704.3999999999,315.74,7.31,9.0,3.0,76393.85,46361.69
234363.90000000002,262.42,4.95,8.0,3.0,55840.17,30795.11
218065.19999999998,202.33,5.65,6.0,4.0,69882.27,19544.75
492297.0,224.92,6.76,6.0,3.0,87099.19,44581.75
460734.60000000003,265.52,6.43,8.0,5.0,67716.75,40562.19
521327.69999999995,256.79,6.57,7.0,4.0,69624.79,57644.21
465210.60000000003,282.94,5.92,8.0,4.0,78706.68,36414.73
404661.89999999997,317.98,5.46,10.0,5.0,61321.59,29888.76
286633.80000000005,244.73,5.73,7.0,3.0,62709.71,34182.5
440373.30000000005,281.38,6.67,8.0,6.0,66300.51,38501.96
522881.69999999995,268.28,8.01,8.0,5.0,75126.81,36544.32
538689.3,245.06,8.34,7.0,6.0,68251.84,38203.17
391791.6,251.04,7.75,7.0,3.0,85175.2,3285.45
430062.60000000003,326.75,6.78,10.0,6.0,62381.92,31391.27
276419.1,195.16,5.6,5.0,3.0,69099.4,37540.31
421620.0,258.99,4.94,8.0,4.0,73246.82,47332.14
326564.69999999995,274.2,5.69,8.0,6.0,59901.83,30210.76
221409.30000000002,298.48,4.47,9.0,5.0,55038.06,27701.02
670588.5,355.69,7.35,11.0,5.0,69505.11,48112.2
469275.89999999997,219.2,7.03,6.0,3.0,67964.83,52831.15
392981.1,255.49,5.61,7.0,4.0,71112.35,24134.41
498231.0,261.3,7.98,8.0,5.0,76759.27,23752.36
445625.39999999997,287.1,6.1,8.0,5.0,82988.43,31142.84
265837.5,211.78,5.46,6.0,4.0,71106.74,25861.93
423307.19999999995,221.56,6.19,6.0,4.0,75516.46,35521.05
201403.19999999998,253.34,4.17,7.0,3.0,60805.1,31185.88
297775.5,219.52,5.89,6.0,2.0,61865.42,41492.18
283377.0,250.51,5.33,7.0,6.0,64241.79,27768.58
419972.69999999995,250.94,6.14,7.0,4.0,77697.24,40523.29
259530.0,210.3,5.94,6.0,4.0,63044.46,32725.28
418327.19999999995,233.38,6.21,7.0,4.0,74102.49,43971.51
244142.40000000002,218.72,4.93,6.0,3.0,62514.11,40891.62
394854.0,191.93,7.43,5.0,2.0,63237.57,55849.95
363661.5,242.89,5.44,7.0,3.0,75951.45,31125.56
530845.5,295.43,6.25,9.0,5.0,66803.02,57970.24
162586.2,245.56,5.52,7.0,4.0,45347.15,31335.6
448230.30000000005,254.83,6.9,7.0,4.0,67722.85,37869.94
256806.90000000002,197.77,4.63,5.0,3.0,58108.49,37642.03
428352.89999999997,251.38,6.03,7.0,6.0,60871.6,38111.35
368441.4,268.55,5.04,8.0,5.0,76087.15,27616.1
350588.4,240.85,5.12,7.0,2.0,73965.37,34440.64
416786.10000000003,188.26,6.1,5.0,2.0,69931.4,52079.19
373194.6,204.36,4.13,6.0,2.0,77316.19,51096.89
475332.0,291.15,4.35,9.0,4.0,76896.79,52733.99
486851.10000000003,259.43,4.78,8.0,4.0,76919.3,52945.84
309344.1,281.13,5.6,8.0,4.0,64402.13,24965.9
329555.4,210.16,7.89,6.0,4.0,58410.57,31189.36
272934.30000000005,262.87,5.8,8.0,3.0,53427.88,34538.75
429455.10000000003,202.91,6.47,6.0,4.0,73649.4,47992.34
491098.80000000005,237.11,4.75,7.0,2.0,93455.95,31135.51
497692.5,242.58,5.77,7.0,4.0,75843.3,61126.73
350666.1,283.45,5.95,8.0,5.0,62021.2,35276.65
516077.69999999995,264.95,6.68,8.0,3.0,77064.26,43570.94
338822.69999999995,208.87,4.25,6.0,2.0,77785.19,43301.33
233651.09999999998,213.85,6.02,6.0,2.0,61784.06,27725.86
382941.6,226.85,5.86,6.0,4.0,78827.01,32865.03
251827.80000000002,246.87,4.68,7.0,5.0,64767.87,26414.75
238222.80000000002,238.12,6.01,7.0,3.0,51457.38,42889.67
411765.0,245.61,6.91,7.0,6.0,66233.86,29548.19
325361.69999999995,212.49,5.48,6.0,2.0,72196.34,32255.91
63305.399999999994,217.54,4.51,6.0,4.0,50926.78,33663.67
355911.6,268.0,7.12,8.0,3.0,56086.57,33454.08
342275.69999999995,284.37,5.75,8.0,6.0,68985.15,16288.31
441548.39999999997,284.64,7.72,8.0,5.0,48855.85,49890.51
240978.0,216.95,4.4,6.0,3.0,63499.84,38263.48
337415.69999999995,230.09,5.43,7.0,4.0,73218.35,34818.72
418920.30000000005,220.62,6.43,6.0,2.0,83637.53,25962.77
240682.19999999998,274.12,6.16,8.0,3.0,48879.1,30730.4
493998.89999999997,236.12,6.27,7.0,4.0,77187.85,35106.55
360786.30000000005,230.05,6.34,7.0,4.0,72441.38,38368.28
320030.4,266.12,4.31,8.0,5.0,57812.84,46060.37
345940.5,241.48,6.19,7.0,3.0,64811.17,40549.36
511833.30000000005,272.45,5.25,8.0,4.0,86563.1,44920.25
463173.89999999997,242.49,4.84,7.0,2.0,86586.87,40282.04
90692.1,201.43,4.48,6.0,2.0,49601.06,33836.93
340216.5,261.34,6.73,8.0,6.0,71920.68,26341.1
405827.10000000003,231.21,7.01,7.0,4.0,68355.44,38950.16
531717.3,246.76,6.76,7.0,3.0,64350.28,69592.04
304335.30000000005,255.73,4.82,7.0,3.0,61481.21,39586.38
234341.09999999998,211.72,5.93,6.0,4.0,39294.04,43183.52
276371.4,210.55,6.04,6.0,4.0,59078.51,34655.94
237166.80000000002,229.37,4.98,7.0,4.0,57972.56,40092.52
426194.39999999997,236.43,5.92,7.0,3.0,79689.72,38313.83
113285.70000000001,235.92,5.29,7.0,4.0,47018.07,23925.62
283524.0,225.04,5.48,6.0,4.0,56252.24,44305.72
489285.89999999997,246.78,7.43,7.0,4.0,65741.4,37647.67
302991.6,274.78,6.75,8.0,3.0,53066.37,19103.13
411842.10000000003,243.67,6.01,7.0,6.0,71368.04,35376.99
168179.7,228.0,5.51,7.0,4.0,40752.71,41565.03
445396.19999999995,275.43,7.13,8.0,5.0,64296.5,37562.55
282041.69999999995,253.29,6.33,7.0,4.0,50172.57,32764.44
406223.39999999997,235.54,6.72,7.0,2.0,70564.72,37339.56
420288.30000000005,313.67,5.39,9.0,5.0,67866.9,43122.57
428049.60000000003,207.87,7.12,6.0,2.0,77106.5,36215.16
309521.1,217.83,5.67,6.0,4.0,74418.47,27089.05
373274.69999999995,266.15,7.28,8.0,6.0,58002.72,30249.03
321260.4,187.08,6.98,5.0,2.0,63217.17,31925.68
148005.0,235.6,4.75,7.0,4.0,49740.18,25545.92
368496.9,266.0,5.55,8.0,3.0,75361.24,23530.91
428108.10000000003,271.78,5.49,8.0,3.0,62594.98,46459.25
451399.19999999995,266.87,7.35,8.0,6.0,62212.56,40620.66
206746.80000000002,199.09,4.02,6.0,4.0,60610.61,49512.91
444351.30000000005,269.79,5.24,8.0,5.0,82777.07,42582.93
327795.0,274.81,6.44,8.0,5.0,50716.04,35879.91
288774.6,257.4,5.69,7.0,6.0,61905.96,36380.57
206543.69999999998,248.16,3.91,7.0,3.0,68246.93,24553.46
408931.80000000005,212.54,4.98,6.0,4.0,85174.04,38773.02
247898.40000000002,220.09,5.0,6.0,2.0,63342.85,25009.06
430372.5,258.54,5.9,8.0,4.0,74022.05,36533.84
452826.89999999997,237.93,6.33,7.0,3.0,78866.67,39816.75
118632.0,260.41,2.68,8.0,6.0,71721.42,10704.82
529742.7,271.51,6.21,8.0,6.0,76076.29,46298.32
340702.80000000005,229.76,7.15,7.0,2.0,52568.68,38555.07
301868.4,261.78,5.82,8.0,3.0,69851.71,19560.21
172916.09999999998,220.8,5.44,6.0,3.0,58068.91,29519.88
313384.80000000005,283.03,4.26,8.0,3.0,60134.27,39200.87
529605.6000000001,242.17,6.02,7.0,4.0,72967.54,49140.67
314889.6,221.52,7.32,6.0,3.0,63820.4,28737.11
437091.0,250.89,6.93,7.0,4.0,78700.97,35193.92
399412.5,282.96,5.61,8.0,4.0,62806.3,33498.93
533962.5,274.4,6.63,8.0,5.0,71595.18,37271.16
480345.89999999997,246.73,4.8,7.0,6.0,85441.49,46302.4
510758.69999999995,253.71,7.19,7.0,5.0,86562.18,32621.1
337129.5,226.44,4.53,6.0,4.0,74646.85,36679.19
312643.19999999995,295.81,5.94,9.0,3.0,63686.26,18163.77
260708.09999999998,263.02,4.44,8.0,4.0,60530.73,34043.23
405898.19999999995,254.9,5.51,7.0,6.0,74826.31,32639.64
283779.30000000005,201.34,6.57,6.0,3.0,71639.3,28995.09
496014.30000000005,251.37,5.81,7.0,5.0,81439.2,37565.54
377687.4,200.79,4.86,6.0,2.0,85297.2,28319.63
217236.59999999998,209.17,4.58,6.0,4.0,64044.19,32940.79
320361.6,291.98,5.02,9.0,5.0,67828.48,34981.39
252670.80000000002,218.09,5.12,6.0,3.0,60028.08,36651.52
286246.19999999995,264.61,5.38,8.0,6.0,63700.26,38397.57
407007.30000000005,220.27,6.45,6.0,2.0,74010.16,46239.17
360897.9,254.14,5.35,7.0,4.0,67094.2,30022.54
450734.39999999997,270.13,6.93,8.0,6.0,66714.68,53185.2
584201.3999999999,245.41,7.64,7.0,4.0,72745.45,53000.77
346055.1,243.0,4.97,7.0,5.0,79923.81,33828.45
124249.5,174.79,6.41,5.0,3.0,48510.91,31451.09
216927.0,183.33,6.66,5.0,4.0,50534.35,26627.39
358044.6,269.07,6.79,8.0,5.0,55543.52,40063.42
414180.89999999997,176.74,5.59,5.0,3.0,85466.39,38191.03
45458.100000000006,215.66,5.54,6.0,2.0,48735.92,19682.35
334419.0,238.27,5.59,7.0,2.0,76388.55,36841.18
295326.30000000005,275.23,5.9,8.0,3.0,73279.03,13981.44
262771.5,202.71,4.66,6.0,2.0,64661.93,49457.18
236528.40000000002,235.43,5.66,7.0,4.0,59390.35,28995.96
433410.30000000005,239.34,6.66,7.0,4.0,66064.53,44561.33
435118.19999999995,279.06,5.64,8.0,4.0,72488.16,41199.25
276396.30000000005,224.72,4.61,6.0,3.0,70793.72,19908.13
348043.80000000005,302.41,5.64,9.0,6.0,78241.08,20547.62
366807.0,280.3,6.1,8.0,6.0,72752.68,24944.34
601318.8,204.95,6.86,6.0,3.0,78963.89,59974.63
136216.8,218.26,5.31,6.0,2.0,49775.41,23557.36
509459.69999999995,229.14,5.05,7.0,2.0,87768.4,45801.43
357932.1,210.26,7.18,6.0,4.0,65449.35,34828.43
382620.9,165.81,6.07,4.0,4.0,85193.98,38784.86
243225.59999999998,232.01,3.64,7.0,2.0,67933.03,42772.16
192858.90000000002,250.07,6.88,7.0,4.0,50316.89,25201.55
326047.80000000005,230.9,5.77,7.0,4.0,53974.55,41441.75
232008.30000000002,218.74,5.56,6.0,3.0,63049.97,24985.98
450288.89999999997,244.7,6.54,7.0,5.0,85906.91,21331.98
230490.59999999998,195.63,5.44,5.0,4.0,62355.35,23767.86
534363.3,285.17,7.22,8.0,4.0,64749.8,49537.35
426141.0,304.51,5.64,9.0,5.0,75072.99,27494.3
414064.80000000005,249.08,5.27,7.0,3.0,79345.39,37573.58
327241.5,226.94,5.94,6.0,4.0,67682.73,37028.7
266044.80000000005,260.95,5.63,8.0,3.0,57869.27,31818.93
302167.5,213.86,5.1,6.0,3.0,60027.56,54738.63
323326.19999999995,210.35,6.65,6.0,3.0,71146.49,22875.69
376094.4,249.82,7.37,7.0,6.0,52455.37,35143.2
330882.9,212.38,3.93,6.0,3.0,66967.4,51554.76
223239.90000000002,208.53,5.44,6.0,2.0,59013.4,28264.01
553689.0,273.59,7.44,8.0,6.0,70370.5,53832.14
262076.40000000002,199.22,5.13,6.0,3.0,66989.73,37017.1
226703.40000000002,229.2,5.18,7.0,3.0,64050.35,29083.72
330547.80000000005,182.02,6.27,5.0,2.0,71195.26,29508.49
485698.19999999995,267.69,4.61,8.0,4.0,82866.4,41166.86
338362.19999999995,220.58,6.38,6.0,3.0,60826.61,36892.62
224954.09999999998,255.63,3.95,7.0,6.0,65543.34,28939.04
295401.6,234.24,6.58,7.0,3.0,62902.26,27321.03
160223.09999999998,191.92,6.16,5.0,2.0,59030.17,22803.1
372634.19999999995,258.94,5.29,8.0,5.0,66320.45,36145.21
382089.30000000005,242.0,6.41,7.0,3.0,68964.68,37587.94
328679.4,246.07,6.19,7.0,6.0,68994.18,30609.65
409421.39999999997,262.37,7.62,8.0,6.0,58517.06,30888.8
311144.1,226.38,5.98,6.0,3.0,65018.54,32580.78
368555.1,264.56,6.12,8.0,4.0,74656.89,22602.13
227808.30000000002,237.09,5.86,7.0,2.0,57697.08,18281.74
342174.0,217.79,6.4,6.0,3.0,69234.72,38322.1
243222.59999999998,215.52,5.8,6.0,3.0,63015.69,26673.88
192856.5,224.23,5.52,6.0,3.0,52022.16,31320.92
468885.0,237.11,6.85,7.0,4.0,80059.0,23360.95
479955.60000000003,234.51,5.85,7.0,3.0,87332.29,43754.45
399800.69999999995,235.36,6.57,7.0,2.0,63658.43,39591.26
199548.0,260.02,6.33,8.0,5.0,46517.18,26452.37
477415.19999999995,237.89,6.77,7.0,3.0,88305.92,32190.42
343352.1,292.81,6.5,9.0,4.0,49784.89,36564.73
485916.60000000003,263.46,6.14,8.0,5.0,84054.45,23023.05
375506.69999999995,266.76,5.72,8.0,4.0,66775.0,36788.98
564842.1000000001,278.64,6.74,8.0,6.0,70981.28,53542.86
304848.9,256.5,5.49,7.0,6.0,70767.33,26925.95
516301.5,292.84,6.2,9.0,4.0,77103.14,45746.93
267041.4,277.6,4.51,8.0,5.0,67742.55,30678.37
381816.0,200.93,6.0,6.0,3.0,76443.23,40128.85
474781.80000000005,242.11,6.33,7.0,4.0,78115.63,45024.3
351061.19999999995,214.8,5.06,6.0,3.0,69500.89,48767.4
350025.0,219.58,3.21,6.0,3.0,81535.15,50999.85
95848.79999999999,189.25,5.82,5.0,4.0,41240.06,40888.08
211409.40000000002,171.96,8.33,5.0,3.0,45073.9,38066.16
283684.5,239.3,5.5,7.0,2.0,53173.35,43600.36
616469.1000000001,304.05,6.5,9.0,4.0,80900.44,40268.52
384069.30000000005,306.34,3.86,9.0,6.0,69227.61,42582.63
255034.5,202.7,5.96,6.0,4.0,54858.82,36228.84
491295.0,220.3,7.76,6.0,4.0,77098.87,46478.52
522729.60000000003,240.86,5.58,7.0,3.0,104702.72,22560.53
282628.19999999995,241.95,5.99,7.0,3.0,50473.02,50145.43
416634.89999999997,240.16,4.91,7.0,3.0,75675.17,45103.57
298951.80000000005,202.72,6.02,6.0,3.0,72727.23,27159.34
237240.90000000002,241.42,3.65,7.0,4.0,56428.97,44877.57
215595.30000000002,235.2,6.08,7.0,2.0,43496.73,35726.61
455142.60000000003,248.64,5.29,7.0,6.0,77875.99,44452.64
148908.0,237.11,4.02,7.0,3.0,58511.35,28270.43
246183.30000000002,238.0,4.76,7.0,3.0,69167.95,26517.31
336696.30000000005,230.12,7.04,7.0,4.0,65687.11,17386.48
254081.69999999998,233.08,5.35,7.0,2.0,57814.85,32880.79
462228.60000000003,286.03,5.95,8.0,5.0,66234.68,35130.38
289059.6,251.39,4.4,7.0,4.0,65431.66,38499.38
477241.19999999995,235.86,5.64,7.0,2.0,76009.54,52832.0
385024.5,220.6,6.52,6.0,2.0,78997.46,30165.92
434376.30000000005,224.73,7.53,6.0,3.0,64720.06,37203.72
222857.69999999998,276.04,6.55,8.0,5.0,56652.42,11037.39
420182.69999999995,211.58,6.83,6.0,4.0,68312.0,39724.19
491573.10000000003,207.79,6.62,6.0,3.0,73462.68,47637.52
370642.80000000005,289.28,6.23,9.0,5.0,60731.88,35341.07
374825.4,270.36,5.85,8.0,4.0,74655.63,22169.82
449806.80000000005,240.24,6.68,7.0,2.0,75823.57,35783.75
301753.19999999995,211.59,3.55,6.0,4.0,78988.2,31677.33
187116.59999999998,151.99,5.82,4.0,4.0,52868.32,41849.06
276754.19999999995,205.67,4.81,6.0,4.0,64251.54,45172.76
491582.10000000003,231.29,7.78,7.0,4.0,74555.77,32938.15
374767.19999999995,249.05,6.03,7.0,5.0,70355.77,39882.82
578490.6000000001,259.27,5.53,8.0,5.0,92052.75,47343.37
446319.0,209.43,6.71,6.0,4.0,82073.86,34317.62
268891.19999999995,290.55,6.39,9.0,3.0,52699.67,30299.28
571144.2,276.22,8.26,8.0,3.0,71792.29,48266.22
320955.30000000005,231.83,5.86,7.0,4.0,58655.85,40740.78
248960.40000000002,223.25,4.53,6.0,3.0,71088.67,28750.64
354401.4,267.06,4.33,8.0,4.0,74984.67,29287.5
420530.39999999997,242.09,7.23,7.0,2.0,59081.99,42578.43
370650.30000000005,211.65,6.39,6.0,3.0,71329.0,25974.45
456625.19999999995,213.8,6.41,6.0,4.0,76698.57,52881.06
197091.59999999998,232.13,4.5,7.0,4.0,61504.26,24804.66
498203.39999999997,275.52,7.87,8.0,4.0,68386.82,39138.88
181857.59999999998,224.73,4.75,6.0,4.0,64427.37,25653.69
303399.30000000005,269.17,5.31,8.0,4.0,63920.39,31034.83
458949.0,265.23,6.82,8.0,6.0,76835.96,27622.34
446856.0,230.98,7.68,7.0,4.0,65173.05,44125.54
440480.10000000003,270.07,8.97,8.0,6.0,61025.39,34730.77
293493.9,222.74,6.1,6.0,3.0,76783.35,26703.72
354491.4,216.64,6.76,6.0,2.0,69336.43,37592.85
304569.9,250.41,5.48,7.0,3.0,57824.97,45555.34
341884.80000000005,255.19,4.48,7.0,3.0,69585.89,36099.24
295305.0,248.82,7.01,7.0,6.0,62340.26,24962.1
529584.3,258.1,6.45,8.0,5.0,75040.82,34733.09
398392.5,224.43,5.36,6.0,2.0,87113.79,31172.88
241251.0,220.38,5.7,6.0,4.0,56827.22,29506.49
440181.60000000003,281.21,5.75,8.0,6.0,71824.15,41186.57
443647.19999999995,269.89,5.34,8.0,4.0,68662.41,43795.63
410193.60000000003,254.01,6.11,7.0,4.0,66006.18,40691.24
348741.0,226.48,4.92,6.0,4.0,69266.79,40588.42
441983.39999999997,220.31,5.76,6.0,3.0,68089.56,57097.67
269244.0,277.64,6.42,8.0,4.0,62745.03,16737.55
470573.69999999995,222.96,5.72,6.0,2.0,85526.62,32635.76
426455.69999999995,269.0,6.85,8.0,4.0,68561.66,31796.76
359743.5,227.25,6.88,6.0,2.0,67100.07,27456.64
478854.30000000005,227.26,7.58,6.0,4.0,74057.0,37521.81
379491.6,218.23,5.12,6.0,4.0,78159.95,31111.62
340639.5,248.37,5.69,7.0,6.0,58348.8,59129.5
407951.69999999995,204.48,7.08,6.0,3.0,60975.09,43752.89
26577.600000000002,151.43,4.59,4.0,4.0,60167.67,16811.3
546734.7,279.42,6.62,8.0,5.0,78063.24,37838.66
516220.19999999995,246.82,7.73,7.0,4.0,66658.97,57563.59
367319.1,262.6,6.58,8.0,6.0,61475.26,31437.51
362871.30000000005,269.69,6.59,8.0,4.0,59762.88,28571.36
509646.0,189.66,7.24,5.0,3.0,87596.17,35392.05
558107.3999999999,259.86,6.7,8.0,4.0,79426.04,49009.69
350533.5,235.04,6.32,7.0,4.0,66426.89,40761.35
229426.80000000002,252.56,4.94,7.0,3.0,61264.2,43208.36
293172.6,185.29,7.11,5.0,4.0,55224.34,44915.71
323747.69999999995,236.82,7.6,7.0,3.0,58660.89,33515.12
415018.5,263.28,5.2,8.0,6.0,70193.34,48417.35
297615.9,222.63,7.09,6.0,4.0,59691.07,27769.5
472476.0,257.16,7.2,7.0,5.0,75613.14,29146.54
352293.6,224.86,5.49,6.0,3.0,59789.74,49200.08
238524.90000000002,236.03,5.29,7.0,3.0,60494.12,31693.61
351172.19999999995,194.2,5.54,5.0,4.0,76517.35,29788.64
599510.7,228.62,7.95,7.0,4.0,67724.05,61916.14
